0,-2,-5,-8,-11,-13,-16,-19,-22,-24,
0,-2,-5,-8,-11,-13,-16,-19,-22,-24,
0,-2,-5,-8,-10,-13,-16,-19,-21,-24,
0,-2,-5,-8,-10,-13,-16,-19,-21,-24,
0,-2,-5,-8,-10,-13,-16,-18,-21,-24,
0,-2,-5,-8,-10,-13,-16,-18,-21,-24,
0,-2,-5,-8,-10,-13,-16,-18,-21,-24,
0,-2,-5,-8,-10,-13,-15,-18,-21,-23,
0,-2,-5,-7,-10,-13,-15,-18,-21,-23,
0,-2,-5,-7,-10,-13,-15,-18,-21,-23,
0,-2,-5,-7,-10,-13,-15,-18,-20,-23,
0,-2,-5,-7,-10,-13,-15,-18,-20,-23,
0,-2,-5,-7,-10,-12,-15,-18,-20,-23,
0,-2,-5,-7,-10,-12,-15,-17,-20,-23,
0,-2,-5,-7,-10,-12,-15,-17,-20,-22,
0,-2,-5,-7,-10,-12,-15,-17,-20,-22,
0,-2,-5,-7,-10,-12,-15,-17,-20,-22,
0,-2,-5,-7,-10,-12,-15,-17,-20,-22,
0,-2,-5,-7,-10,-12,-14,-17,-19,-22,
0,-2,-4,-7,-9,-12,-14,-17,-19,-22,
0,-2,-4,-7,-9,-12,-14,-17,-19,-22,
0,-2,-4,-7,-9,-12,-14,-17,-19,-22,
0,-2,-4,-7,-9,-12,-14,-17,-19,-21,
0,-2,-4,-7,-9,-12,-14,-16,-19,-21,
0,-2,-4,-7,-9,-12,-14,-16,-19,-21,
0,-2,-4,-7,-9,-12,-14,-16,-19,-21,
0,-2,-4,-7,-9,-11,-14,-16,-18,-21,
0,-2,-4,-7,-9,-11,-14,-16,-18,-21,
0,-2,-4,-7,-9,-11,-14,-16,-18,-21,
0,-2,-4,-6,-9,-11,-13,-16,-18,-20,
0,-2,-4,-6,-9,-11,-13,-16,-18,-20,
0,-2,-4,-6,-9,-11,-13,-16,-18,-20,
0,-2,-4,-6,-9,-11,-13,-15,-18,-20,
0,-2,-4,-6,-9,-11,-13,-15,-18,-20,
0,-2,-4,-6,-9,-11,-13,-15,-18,-20,
0,-2,-4,-6,-8,-11,-13,-15,-17,-20,
0,-2,-4,-6,-8,-11,-13,-15,-17,-20,
0,-2,-4,-6,-8,-11,-13,-15,-17,-19,
0,-2,-4,-6,-8,-11,-13,-15,-17,-19,
0,-2,-4,-6,-8,-10,-13,-15,-17,-19,
0,-2,-4,-6,-8,-10,-13,-15,-17,-19,
0,-2,-4,-6,-8,-10,-13,-15,-17,-19,
0,-2,-4,-6,-8,-10,-12,-15,-17,-19,
0,-2,-4,-6,-8,-10,-12,-15,-17,-19,
0,-2,-4,-6,-8,-10,-12,-15,-17,-19,
0,-2,-4,-6,-8,-10,-12,-14,-17,-19,
0,-2,-4,-6,-8,-10,-12,-14,-16,-19,
0,-2,-4,-6,-8,-10,-12,-14,-16,-18,
0,-2,-4,-6,-8,-10,-12,-14,-16,-18,
0,-2,-4,-6,-8,-10,-12,-14,-16,-18,
0,-2,-4,-6,-8,-10,-12,-14,-16,-18,
0,-2,-4,-6,-8,-10,-12,-14,-16,-18,
0,-2,-4,-6,-8,-10,-12,-14,-16,-18,
0,-2,-4,-6,-8,-10,-12,-14,-16,-18,
0,-2,-4,-6,-8,-10,-12,-14,-16,-18,
0,-2,-4,-6,-8,-10,-12,-14,-16,-18,
0,-2,-4,-6,-8,-10,-11,-13,-15,-17,
0,-1,-3,-5,-7,-9,-11,-13,-15,-17,
0,-1,-3,-5,-7,-9,-11,-13,-15,-17,
0,-1,-3,-5,-7,-9,-11,-13,-15,-17,
0,-1,-3,-5,-7,-9,-11,-13,-15,-17,
0,-1,-3,-5,-7,-9,-11,-13,-15,-17,
0,-1,-3,-5,-7,-9,-11,-13,-15,-17,
0,-1,-3,-5,-7,-9,-11,-13,-15,-17,
0,-1,-3,-5,-7,-9,-11,-13,-15,-17,
0,-1,-3,-5,-7,-9,-11,-13,-15,-17,
0,-1,-3,-5,-7,-9,-11,-13,-15,-17,
0,-1,-3,-5,-7,-9,-11,-13,-15,-17,
0,-1,-3,-5,-7,-9,-11,-13,-15,-16,
0,-1,-3,-5,-7,-9,-11,-13,-15,-16,
0,-1,-3,-5,-7,-9,-11,-13,-14,-16,
0,-1,-3,-5,-7,-9,-11,-13,-14,-16,
0,-1,-3,-5,-7,-9,-11,-12,-14,-16,
0,-1,-3,-5,-7,-9,-11,-12,-14,-16,
0,-1,-3,-5,-7,-9,-11,-12,-14,-16,
0,-1,-3,-5,-7,-9,-10,-12,-14,-16,
0,-1,-3,-5,-7,-9,-10,-12,-14,-16,
0,-1,-3,-5,-7,-9,-10,-12,-14,-16,
0,-1,-3,-5,-7,-8,-10,-12,-14,-16,
0,-1,-3,-5,-7,-8,-10,-12,-14,-16,
0,-1,-3,-5,-7,-8,-10,-12,-14,-16,
0,-1,-3,-5,-7,-8,-10,-12,-14,-15,
0,-1,-3,-5,-7,-8,-10,-12,-14,-15,0
